#Raman spectra
#Laser energy   2.33 eV
#Raman shift (cm-1), Raman Spectra (p=XX,YY,ZZ,XY,YX,nonpol)
   124.7748  0.27065874E+002  0.46459584E+002  0.30833035E+003  0.15374942E+002  0.15308137E+002  0.10367904E+003
   125.3253  0.27264275E+002  0.46809763E+002  0.31058200E+003  0.15494422E+002  0.15427073E+002  0.10444287E+003
   125.8759  0.27464866E+002  0.47163927E+002  0.31285840E+003  0.15615455E+002  0.15547554E+002  0.10521518E+003
   126.4264  0.27667680E+002  0.47522138E+002  0.31515992E+003  0.15738063E+002  0.15669605E+002  0.10599610E+003
   126.9770  0.27872750E+002  0.47884458E+002  0.31748693E+003  0.15862273E+002  0.15793249E+002  0.10678575E+003
   127.5275  0.28080110E+002  0.48250950E+002  0.31983981E+003  0.15988108E+002  0.15918512E+002  0.10758427E+003
   128.0781  0.28289793E+002  0.48621679E+002  0.32221894E+003  0.16115595E+002  0.16045419E+002  0.10839180E+003
   128.6286  0.28501835E+002  0.48996710E+002  0.32462472E+003  0.16244759E+002  0.16173997E+002  0.10920845E+003
   129.1792  0.28716271E+002  0.49376110E+002  0.32705754E+003  0.16375629E+002  0.16304272E+002  0.11003439E+003
   129.7297  0.28933138E+002  0.49759948E+002  0.32951781E+003  0.16508230E+002  0.16436272E+002  0.11086974E+003
   130.2803  0.29152472E+002  0.50148293E+002  0.33200595E+003  0.16642591E+002  0.16570024E+002  0.11171465E+003
   130.8308  0.29374311E+002  0.50541217E+002  0.33452237E+003  0.16778742E+002  0.16705558E+002  0.11256926E+003
   131.3814  0.29598692E+002  0.50938792E+002  0.33706752E+003  0.16916710E+002  0.16842901E+002  0.11343374E+003
   131.9319  0.29825656E+002  0.51341092E+002  0.33964182E+003  0.17056526E+002  0.16982084E+002  0.11430822E+003
   132.4825  0.30055242E+002  0.51748192E+002  0.34224572E+003  0.17198222E+002  0.17123138E+002  0.11519286E+003
   133.0330  0.30287491E+002  0.52160170E+002  0.34487969E+003  0.17341827E+002  0.17266094E+002  0.11608783E+003
   133.5836  0.30522444E+002  0.52577104E+002  0.34754418E+003  0.17487374E+002  0.17410983E+002  0.11699328E+003
   134.1341  0.30760142E+002  0.52999073E+002  0.35023966E+003  0.17634897E+002  0.17557839E+002  0.11790938E+003
   134.6847  0.31000630E+002  0.53426160E+002  0.35296663E+003  0.17784428E+002  0.17706694E+002  0.11883630E+003
   135.2352  0.31243951E+002  0.53858449E+002  0.35572557E+003  0.17936001E+002  0.17857583E+002  0.11977420E+003
   135.7858  0.31490149E+002  0.54296023E+002  0.35851699E+003  0.18089652E+002  0.18010541E+002  0.12072327E+003
   136.3363  0.31739270E+002  0.54738971E+002  0.36134139E+003  0.18245417E+002  0.18165603E+002  0.12168368E+003
   136.8869  0.31991361E+002  0.55187380E+002  0.36419929E+003  0.18403333E+002  0.18322806E+002  0.12265560E+003
   137.4374  0.32246469E+002  0.55641341E+002  0.36709124E+003  0.18563436E+002  0.18482187E+002  0.12363924E+003
   137.9880  0.32504643E+002  0.56100947E+002  0.37001777E+003  0.18725765E+002  0.18643785E+002  0.12463477E+003
   138.5385  0.32765932E+002  0.56566292E+002  0.37297944E+003  0.18890360E+002  0.18807638E+002  0.12564239E+003
   139.0891  0.33030385E+002  0.57037472E+002  0.37597680E+003  0.19057261E+002  0.18973787E+002  0.12666229E+003
   139.6396  0.33298055E+002  0.57514586E+002  0.37901045E+003  0.19226509E+002  0.19142273E+002  0.12769469E+003
   140.1902  0.33568995E+002  0.57997734E+002  0.38208096E+003  0.19398146E+002  0.19313137E+002  0.12873977E+003
   140.7407  0.33843256E+002  0.58487018E+002  0.38518893E+003  0.19572216E+002  0.19486423E+002  0.12979776E+003
   141.2913  0.34120895E+002  0.58982544E+002  0.38833498E+003  0.19748761E+002  0.19662175E+002  0.13086886E+003
   141.8418  0.34401966E+002  0.59484418E+002  0.39151973E+003  0.19927828E+002  0.19840436E+002  0.13195329E+003
   142.3924  0.34686527E+002  0.59992751E+002  0.39474382E+003  0.20109463E+002  0.20021254E+002  0.13305128E+003
   142.9429  0.34974636E+002  0.60507652E+002  0.39800790E+003  0.20293713E+002  0.20204676E+002  0.13416305E+003
   143.4935  0.35266351E+002  0.61029237E+002  0.40131263E+003  0.20480627E+002  0.20390750E+002  0.13528884E+003
   144.0440  0.35561734E+002  0.61557623E+002  0.40465870E+003  0.20670254E+002  0.20579525E+002  0.13642888E+003
   144.5946  0.35860846E+002  0.62092928E+002  0.40804678E+003  0.20862645E+002  0.20771052E+002  0.13758341E+003
   145.1451  0.36163750E+002  0.62635275E+002  0.41147760E+003  0.21057853E+002  0.20965383E+002  0.13875268E+003
   145.6957  0.36470511E+002  0.63184788E+002  0.41495187E+003  0.21255930E+002  0.21162571E+002  0.13993695E+003
   146.2462  0.36781195E+002  0.63741594E+002  0.41847032E+003  0.21456932E+002  0.21362670E+002  0.14113646E+003
   146.7968  0.37095868E+002  0.64305824E+002  0.42203372E+003  0.21660914E+002  0.21565737E+002  0.14235149E+003
   147.3473  0.37414600E+002  0.64877611E+002  0.42564282E+003  0.21867934E+002  0.21771828E+002  0.14358231E+003
   147.8979  0.37737460E+002  0.65457090E+002  0.42929842E+003  0.22078051E+002  0.21981002E+002  0.14482919E+003
   148.4484  0.38064521E+002  0.66044402E+002  0.43300132E+003  0.22291324E+002  0.22193320E+002  0.14609240E+003
   148.9990  0.38395855E+002  0.66639689E+002  0.43675233E+003  0.22507817E+002  0.22408841E+002  0.14737225E+003
   149.5495  0.38731537E+002  0.67243095E+002  0.44055230E+003  0.22727592E+002  0.22627631E+002  0.14866901E+003
   150.1001  0.39071644E+002  0.67854772E+002  0.44440207E+003  0.22950714E+002  0.22849753E+002  0.14998300E+003
   150.6507  0.39416254E+002  0.68474870E+002  0.44830253E+003  0.23177250E+002  0.23075273E+002  0.15131452E+003
   151.2012  0.39765447E+002  0.69103546E+002  0.45225456E+003  0.23407268E+002  0.23304260E+002  0.15266387E+003
   151.7518  0.40119305E+002  0.69740960E+002  0.45625909E+003  0.23640838E+002  0.23536784E+002  0.15403140E+003
   152.3023  0.40477910E+002  0.70387276E+002  0.46031704E+003  0.23878032E+002  0.23772916E+002  0.15541741E+003
   152.8529  0.40841349E+002  0.71042659E+002  0.46442936E+003  0.24118925E+002  0.24012730E+002  0.15682225E+003
   153.4034  0.41209709E+002  0.71707283E+002  0.46859704E+003  0.24363591E+002  0.24256300E+002  0.15824627E+003
   153.9540  0.41583080E+002  0.72381322E+002  0.47282108E+003  0.24612108E+002  0.24503705E+002  0.15968980E+003
   154.5045  0.41961551E+002  0.73064956E+002  0.47710248E+003  0.24864557E+002  0.24755023E+002  0.16115322E+003
   155.0551  0.42345218E+002  0.73758369E+002  0.48144230E+003  0.25121018E+002  0.25010336E+002  0.16263688E+003
   155.6056  0.42734176E+002  0.74461749E+002  0.48584161E+003  0.25381575E+002  0.25269728E+002  0.16414117E+003
   156.1562  0.43128521E+002  0.75175289E+002  0.49030149E+003  0.25646316E+002  0.25533284E+002  0.16566648E+003
   156.7067  0.43528356E+002  0.75899187E+002  0.49482306E+003  0.25915329E+002  0.25801093E+002  0.16721318E+003
   157.2573  0.43933781E+002  0.76633645E+002  0.49940747E+003  0.26188704E+002  0.26073244E+002  0.16878170E+003
   157.8078  0.44344902E+002  0.77378871E+002  0.50405589E+003  0.26466534E+002  0.26349832E+002  0.17037243E+003
   158.3584  0.44761827E+002  0.78135078E+002  0.50876951E+003  0.26748916E+002  0.26630951E+002  0.17198581E+003
   158.9089  0.45184664E+002  0.78902484E+002  0.51354956E+003  0.27035949E+002  0.26916700E+002  0.17362227E+003
   159.4595  0.45613527E+002  0.79681312E+002  0.51839729E+003  0.27327733E+002  0.27207179E+002  0.17528225E+003
   160.0100  0.46048530E+002  0.80471791E+002  0.52331399E+003  0.27624373E+002  0.27502493E+002  0.17696620E+003
   160.5606  0.46489792E+002  0.81274156E+002  0.52830097E+003  0.27925976E+002  0.27802746E+002  0.17867459E+003
   161.1111  0.46937433E+002  0.82088648E+002  0.53335957E+003  0.28232651E+002  0.28108050E+002  0.18040790E+003
   161.6617  0.47391577E+002  0.82915515E+002  0.53849118E+003  0.28544511E+002  0.28418517E+002  0.18216662E+003
   162.2122  0.47852351E+002  0.83755009E+002  0.54369721E+003  0.28861674E+002  0.28734261E+002  0.18395124E+003
   162.7628  0.48319885E+002  0.84607391E+002  0.54897910E+003  0.29184258E+002  0.29055403E+002  0.18576227E+003
   163.3133  0.48794311E+002  0.85472927E+002  0.55433833E+003  0.29512386E+002  0.29382065E+002  0.18760026E+003
   163.8639  0.49275766E+002  0.86351891E+002  0.55977643E+003  0.29846186E+002  0.29714373E+002  0.18946572E+003
   164.4144  0.49764390E+002  0.87244565E+002  0.56529494E+003  0.30185786E+002  0.30052455E+002  0.19135923E+003
   164.9650  0.50260325E+002  0.88151237E+002  0.57089545E+003  0.30531322E+002  0.30396447E+002  0.19328133E+003
   165.5155  0.50763719E+002  0.89072202E+002  0.57657962E+003  0.30882931E+002  0.30746485E+002  0.19523262E+003
   166.0661  0.51274723E+002  0.90007765E+002  0.58234909E+003  0.31240755E+002  0.31102710E+002  0.19721369E+003
   166.6166  0.51793490E+002  0.90958238E+002  0.58820560E+003  0.31604940E+002  0.31465268E+002  0.19922515E+003
   167.1672  0.52320179E+002  0.91923941E+002  0.59415090E+003  0.31975637E+002  0.31834308E+002  0.20126762E+003
   167.7177  0.52854952E+002  0.92905205E+002  0.60018680E+003  0.32353001E+002  0.32209986E+002  0.20334176E+003
