#Raman spectra
#Laser energy   2.33 eV
#Raman shift (cm-1), Raman Spectra (XX,YY,ZZ,s+s+,s-s-,XY,YX,s+s-,s-s+)
   117.0671  0.24501463E+002  0.41944054E+002  0.27921741E+003  0.29307531E+002  0.29308848E+002  0.13852885E+002  0.13793056E+002  0.17769888E+002  0.17705192E+002
   117.6176  0.24672289E+002  0.42244231E+002  0.28115729E+003  0.29505767E+002  0.29507088E+002  0.13952891E+002  0.13892601E+002  0.17907148E+002  0.17842007E+002
   118.1682  0.24844908E+002  0.42547649E+002  0.28311746E+003  0.29706188E+002  0.29707515E+002  0.14054161E+002  0.13993405E+002  0.18046006E+002  0.17980414E+002
   118.7187  0.25019346E+002  0.42854357E+002  0.28509820E+003  0.29908825E+002  0.29910156E+002  0.14156714E+002  0.14095486E+002  0.18186485E+002  0.18120438E+002
   119.2693  0.25195628E+002  0.43164402E+002  0.28709980E+003  0.30113705E+002  0.30115042E+002  0.14260569E+002  0.14198863E+002  0.18328611E+002  0.18262104E+002
   119.8198  0.25373781E+002  0.43477833E+002  0.28912255E+003  0.30320860E+002  0.30322202E+002  0.14365742E+002  0.14303554E+002  0.18472410E+002  0.18405438E+002
   120.3704  0.25553831E+002  0.43794700E+002  0.29116675E+003  0.30530320E+002  0.30531667E+002  0.14472254E+002  0.14409577E+002  0.18617908E+002  0.18550467E+002
   120.9209  0.25735805E+002  0.44115053E+002  0.29323271E+003  0.30742115E+002  0.30743468E+002  0.14580124E+002  0.14516952E+002  0.18765133E+002  0.18697217E+002
   121.4715  0.25919731E+002  0.44438944E+002  0.29532073E+003  0.30956279E+002  0.30957638E+002  0.14689371E+002  0.14625698E+002  0.18914111E+002  0.18845716E+002
   122.0220  0.26105636E+002  0.44766424E+002  0.29743114E+003  0.31172843E+002  0.31174208E+002  0.14800015E+002  0.14735837E+002  0.19064870E+002  0.18995991E+002
   122.5726  0.26293550E+002  0.45097549E+002  0.29956425E+003  0.31391841E+002  0.31393212E+002  0.14912078E+002  0.14847387E+002  0.19217440E+002  0.19148071E+002
   123.1231  0.26483500E+002  0.45432371E+002  0.30172039E+003  0.31613306E+002  0.31614683E+002  0.15025581E+002  0.14960370E+002  0.19371849E+002  0.19301985E+002
   123.6737  0.26675518E+002  0.45770946E+002  0.30389989E+003  0.31837273E+002  0.31838655E+002  0.15140544E+002  0.15074809E+002  0.19528126E+002  0.19457762E+002
   124.2242  0.26869632E+002  0.46113331E+002  0.30610310E+003  0.32063776E+002  0.32065165E+002  0.15256990E+002  0.15190723E+002  0.19686303E+002  0.19615433E+002
   124.7748  0.27065874E+002  0.46459584E+002  0.30833035E+003  0.32292851E+002  0.32294247E+002  0.15374942E+002  0.15308137E+002  0.19846410E+002  0.19775029E+002
   125.3253  0.27264275E+002  0.46809763E+002  0.31058200E+003  0.32524536E+002  0.32525938E+002  0.15494422E+002  0.15427073E+002  0.20008478E+002  0.19936581E+002
   125.8759  0.27464866E+002  0.47163927E+002  0.31285840E+003  0.32758866E+002  0.32760275E+002  0.15615455E+002  0.15547554E+002  0.20172541E+002  0.20100120E+002
   126.4264  0.27667680E+002  0.47522138E+002  0.31515992E+003  0.32995880E+002  0.32997296E+002  0.15738063E+002  0.15669605E+002  0.20338629E+002  0.20265681E+002
   126.9770  0.27872750E+002  0.47884458E+002  0.31748693E+003  0.33235616E+002  0.33237039E+002  0.15862273E+002  0.15793249E+002  0.20506778E+002  0.20433296E+002
   127.5275  0.28080110E+002  0.48250950E+002  0.31983981E+003  0.33478114E+002  0.33479545E+002  0.15988108E+002  0.15918512E+002  0.20677021E+002  0.20603000E+002
   128.0781  0.28289793E+002  0.48621679E+002  0.32221894E+003  0.33723414E+002  0.33724852E+002  0.16115595E+002  0.16045419E+002  0.20849394E+002  0.20774827E+002
   128.6286  0.28501835E+002  0.48996710E+002  0.32462472E+003  0.33971556E+002  0.33973001E+002  0.16244759E+002  0.16173997E+002  0.21023931E+002  0.20948813E+002
   129.1792  0.28716271E+002  0.49376110E+002  0.32705754E+003  0.34222583E+002  0.34224036E+002  0.16375629E+002  0.16304272E+002  0.21200670E+002  0.21124994E+002
   129.7297  0.28933138E+002  0.49759948E+002  0.32951781E+003  0.34476537E+002  0.34477997E+002  0.16508230E+002  0.16436272E+002  0.21379647E+002  0.21303407E+002
   130.2803  0.29152472E+002  0.50148293E+002  0.33200595E+003  0.34733460E+002  0.34734929E+002  0.16642591E+002  0.16570024E+002  0.21560901E+002  0.21484090E+002
   130.8308  0.29374311E+002  0.50541217E+002  0.33452237E+003  0.34993399E+002  0.34994875E+002  0.16778742E+002  0.16705558E+002  0.21744470E+002  0.21667083E+002
   131.3814  0.29598692E+002  0.50938792E+002  0.33706752E+003  0.35256397E+002  0.35257881E+002  0.16916710E+002  0.16842901E+002  0.21930394E+002  0.21852423E+002
   131.9319  0.29825656E+002  0.51341092E+002  0.33964182E+003  0.35522500E+002  0.35523993E+002  0.17056526E+002  0.16982084E+002  0.22118713E+002  0.22040153E+002
   132.4825  0.30055242E+002  0.51748192E+002  0.34224572E+003  0.35791756E+002  0.35793257E+002  0.17198222E+002  0.17123138E+002  0.22309469E+002  0.22230312E+002
   133.0330  0.30287491E+002  0.52160170E+002  0.34487969E+003  0.36064212E+002  0.36065722E+002  0.17341827E+002  0.17266094E+002  0.22502704E+002  0.22422944E+002
   133.5836  0.30522444E+002  0.52577104E+002  0.34754418E+003  0.36339917E+002  0.36341436E+002  0.17487374E+002  0.17410983E+002  0.22698461E+002  0.22618091E+002
   134.1341  0.30760142E+002  0.52999073E+002  0.35023966E+003  0.36618921E+002  0.36620449E+002  0.17634897E+002  0.17557839E+002  0.22896784E+002  0.22815797E+002
   134.6847  0.31000630E+002  0.53426160E+002  0.35296663E+003  0.36901275E+002  0.36902812E+002  0.17784428E+002  0.17706694E+002  0.23097718E+002  0.23016107E+002
   135.2352  0.31243951E+002  0.53858449E+002  0.35572557E+003  0.37187030E+002  0.37188577E+002  0.17936001E+002  0.17857583E+002  0.23301309E+002  0.23219067E+002
   135.7858  0.31490149E+002  0.54296023E+002  0.35851699E+003  0.37476240E+002  0.37477796E+002  0.18089652E+002  0.18010541E+002  0.23507605E+002  0.23424724E+002
   136.3363  0.31739270E+002  0.54738971E+002  0.36134139E+003  0.37768958E+002  0.37770524E+002  0.18245417E+002  0.18165603E+002  0.23716654E+002  0.23633125E+002
   136.8869  0.31991361E+002  0.55187380E+002  0.36419929E+003  0.38065240E+002  0.38066815E+002  0.18403333E+002  0.18322806E+002  0.23928504E+002  0.23844322E+002
   137.4374  0.32246469E+002  0.55641341E+002  0.36709124E+003  0.38365141E+002  0.38366726E+002  0.18563436E+002  0.18482187E+002  0.24143205E+002  0.24058362E+002
   137.9880  0.32504643E+002  0.56100947E+002  0.37001777E+003  0.38668718E+002  0.38670314E+002  0.18725765E+002  0.18643785E+002  0.24360811E+002  0.24275298E+002
   138.5385  0.32765932E+002  0.56566292E+002  0.37297944E+003  0.38976032E+002  0.38977637E+002  0.18890360E+002  0.18807638E+002  0.24581372E+002  0.24495182E+002
   139.0891  0.33030385E+002  0.57037472E+002  0.37597680E+003  0.39287140E+002  0.39288756E+002  0.19057261E+002  0.18973787E+002  0.24804943E+002  0.24718067E+002
   139.6396  0.33298055E+002  0.57514586E+002  0.37901045E+003  0.39602104E+002  0.39603731E+002  0.19226509E+002  0.19142273E+002  0.25031579E+002  0.24944010E+002
   140.1902  0.33568995E+002  0.57997734E+002  0.38208096E+003  0.39920987E+002  0.39922625E+002  0.19398146E+002  0.19313137E+002  0.25261336E+002  0.25173065E+002
   140.7407  0.33843256E+002  0.58487018E+002  0.38518893E+003  0.40243852E+002  0.40245500E+002  0.19572216E+002  0.19486423E+002  0.25494271E+002  0.25405290E+002
   141.2913  0.34120895E+002  0.58982544E+002  0.38833498E+003  0.40570763E+002  0.40572423E+002  0.19748761E+002  0.19662175E+002  0.25730445E+002  0.25640744E+002
   141.8418  0.34401966E+002  0.59484418E+002  0.39151973E+003  0.40901787E+002  0.40903458E+002  0.19927828E+002  0.19840436E+002  0.25969916E+002  0.25879488E+002
   142.3924  0.34686527E+002  0.59992751E+002  0.39474382E+003  0.41236992E+002  0.41238675E+002  0.20109463E+002  0.20021254E+002  0.26212746E+002  0.26121582E+002
